timestamp,panel,kwh_15min,panel_room_temp_c
2026-03-31T12:15:00Z,P1,2.582,21.2
2026-03-31T12:15:00Z,P2,2.413,21.2
2026-03-31T12:15:00Z,P3,0.395,21.2
2026-03-31T12:30:00Z,P1,2.448,21.1
2026-03-31T12:30:00Z,P2,1.022,21.1
2026-03-31T12:30:00Z,P3,1.975,21.1
2026-03-31T12:45:00Z,P1,3.452,21.0
2026-03-31T12:45:00Z,P2,3.122,21.0
2026-03-31T12:45:00Z,P3,3.271,21.0
2026-03-31T13:00:00Z,P1,3.754,21.1
2026-03-31T13:00:00Z,P2,4.584,21.1
2026-03-31T13:00:00Z,P3,3.607,21.1
2026-03-31T13:15:00Z,P1,3.761,21.2
2026-03-31T13:15:00Z,P2,2.766,21.2
2026-03-31T13:15:00Z,P3,3.450,21.2
2026-03-31T13:30:00Z,P1,3.672,21.4
2026-03-31T13:30:00Z,P2,0.539,21.4
2026-03-31T13:30:00Z,P3,1.859,21.4
2026-03-31T13:45:00Z,P1,2.414,21.4
2026-03-31T13:45:00Z,P2,2.375,21.4
2026-03-31T13:45:00Z,P3,3.019,21.4
2026-03-31T14:00:00Z,P1,2.551,21.5
2026-03-31T14:00:00Z,P2,2.966,21.5
2026-03-31T14:00:00Z,P3,3.683,21.5
2026-03-31T14:15:00Z,P1,2.958,20.8
2026-03-31T14:15:00Z,P2,2.536,20.8
2026-03-31T14:15:00Z,P3,3.631,20.8
2026-03-31T14:30:00Z,P1,1.588,21.2
2026-03-31T14:30:00Z,P2,3.428,21.2
2026-03-31T14:30:00Z,P3,1.106,21.2
2026-03-31T14:45:00Z,P1,1.573,21.4
2026-03-31T14:45:00Z,P2,2.100,21.4
2026-03-31T14:45:00Z,P3,0.313,21.4
2026-03-31T15:00:00Z,P1,0.773,21.4
2026-03-31T15:00:00Z,P2,0.343,21.4
2026-03-31T15:00:00Z,P3,1.598,21.4
2026-03-31T15:15:00Z,P1,0.316,21.2
2026-03-31T15:15:00Z,P2,1.871,21.2
2026-03-31T15:15:00Z,P3,2.190,21.2
2026-03-31T15:30:00Z,P1,1.055,21.0
2026-03-31T15:30:00Z,P2,3.438,21.0
2026-03-31T15:30:00Z,P3,1.522,21.0
2026-03-31T15:45:00Z,P1,1.595,21.2
2026-03-31T15:45:00Z,P2,2.817,21.2
2026-03-31T15:45:00Z,P3,0.377,21.2
2026-03-31T16:00:00Z,P1,1.619,21.1
2026-03-31T16:00:00Z,P2,2.204,21.1
2026-03-31T16:00:00Z,P3,1.206,21.1
2026-03-31T16:15:00Z,P1,1.172,21.0
2026-03-31T16:15:00Z,P2,2.389,21.0
2026-03-31T16:15:00Z,P3,1.963,21.0
2026-03-31T16:30:00Z,P1,1.592,21.1
2026-03-31T16:30:00Z,P2,2.401,21.1
2026-03-31T16:30:00Z,P3,2.094,21.1
2026-03-31T16:45:00Z,P1,2.905,21.1
2026-03-31T16:45:00Z,P2,4.425,21.1
2026-03-31T16:45:00Z,P3,2.189,21.1
2026-03-31T17:00:00Z,P1,3.669,20.7
2026-03-31T17:00:00Z,P2,2.031,20.7
2026-03-31T17:00:00Z,P3,2.183,20.7
2026-03-31T17:15:00Z,P1,3.691,21.0
2026-03-31T17:15:00Z,P2,3.207,21.0
2026-03-31T17:15:00Z,P3,3.098,21.0
2026-03-31T17:30:00Z,P1,2.991,20.6
2026-03-31T17:30:00Z,P2,4.098,20.6
2026-03-31T17:30:00Z,P3,3.678,20.6
2026-03-31T17:45:00Z,P1,2.451,20.6
2026-03-31T17:45:00Z,P2,4.297,20.6
2026-03-31T17:45:00Z,P3,3.636,20.6
2026-03-31T18:00:00Z,P1,2.814,20.4
2026-03-31T18:00:00Z,P2,4.524,20.4
2026-03-31T18:00:00Z,P3,3.663,20.4
2026-03-31T18:15:00Z,P1,3.698,20.3
2026-03-31T18:15:00Z,P2,4.588,20.3
2026-03-31T18:15:00Z,P3,3.632,20.3
2026-03-31T18:30:00Z,P1,3.731,20.2
2026-03-31T18:30:00Z,P2,4.560,20.2
2026-03-31T18:30:00Z,P3,3.395,20.2
2026-03-31T18:45:00Z,P1,3.687,20.1
2026-03-31T18:45:00Z,P2,4.573,20.1
2026-03-31T18:45:00Z,P3,1.785,20.1
2026-03-31T19:00:00Z,P1,2.587,20.1
2026-03-31T19:00:00Z,P2,4.542,20.1
2026-03-31T19:00:00Z,P3,1.448,20.1
2026-03-31T19:15:00Z,P1,2.511,19.7
2026-03-31T19:15:00Z,P2,4.543,19.7
2026-03-31T19:15:00Z,P3,2.239,19.7
2026-03-31T19:30:00Z,P1,3.100,19.6
2026-03-31T19:30:00Z,P2,3.698,19.6
2026-03-31T19:30:00Z,P3,2.101,19.6
2026-03-31T19:45:00Z,P1,3.667,19.6
2026-03-31T19:45:00Z,P2,0.931,19.6
2026-03-31T19:45:00Z,P3,1.057,19.6
2026-03-31T20:00:00Z,P1,3.700,19.5
2026-03-31T20:00:00Z,P2,0.800,19.5
2026-03-31T20:00:00Z,P3,0.319,19.5
2026-03-31T20:15:00Z,P1,2.798,19.8
2026-03-31T20:15:00Z,P2,2.456,19.8
2026-03-31T20:15:00Z,P3,0.843,19.8
2026-03-31T20:30:00Z,P1,1.644,19.8
2026-03-31T20:30:00Z,P2,3.333,19.8
2026-03-31T20:30:00Z,P3,2.142,19.8
2026-03-31T20:45:00Z,P1,0.969,19.0
2026-03-31T20:45:00Z,P2,2.524,19.0
2026-03-31T20:45:00Z,P3,2.021,19.0
2026-03-31T21:00:00Z,P1,1.610,19.0
2026-03-31T21:00:00Z,P2,2.826,19.0
2026-03-31T21:00:00Z,P3,0.361,19.0
2026-03-31T21:15:00Z,P1,1.568,19.4
2026-03-31T21:15:00Z,P2,2.379,19.4
2026-03-31T21:15:00Z,P3,0.349,19.4
2026-03-31T21:30:00Z,P1,1.362,19.1
2026-03-31T21:30:00Z,P2,2.013,19.1
2026-03-31T21:30:00Z,P3,1.647,19.1
2026-03-31T21:45:00Z,P1,0.399,19.2
2026-03-31T21:45:00Z,P2,1.567,19.2
2026-03-31T21:45:00Z,P3,2.157,19.2
2026-03-31T22:00:00Z,P1,0.352,18.9
2026-03-31T22:00:00Z,P2,3.477,18.9
2026-03-31T22:00:00Z,P3,1.542,18.9
2026-03-31T22:15:00Z,P1,1.340,18.5
2026-03-31T22:15:00Z,P2,3.556,18.5
2026-03-31T22:15:00Z,P3,0.375,18.5
2026-03-31T22:30:00Z,P1,1.726,19.0
2026-03-31T22:30:00Z,P2,0.762,19.0
2026-03-31T22:30:00Z,P3,0.549,19.0
2026-03-31T22:45:00Z,P1,2.022,18.7
2026-03-31T22:45:00Z,P2,0.741,18.7
2026-03-31T22:45:00Z,P3,2.204,18.7
2026-03-31T23:00:00Z,P1,1.752,18.2
2026-03-31T23:00:00Z,P2,2.969,18.2
2026-03-31T23:00:00Z,P3,2.154,18.2
2026-03-31T23:15:00Z,P1,1.613,18.3
2026-03-31T23:15:00Z,P2,3.348,18.3
2026-03-31T23:15:00Z,P3,1.195,18.3
2026-03-31T23:30:00Z,P1,1.598,18.6
2026-03-31T23:30:00Z,P2,2.536,18.6
2026-03-31T23:30:00Z,P3,0.315,18.6
2026-03-31T23:45:00Z,P1,1.573,18.1
2026-03-31T23:45:00Z,P2,2.843,18.1
2026-03-31T23:45:00Z,P3,0.342,18.1
2026-04-01T00:00:00Z,P1,1.584,18.5
2026-04-01T00:00:00Z,P2,1.554,18.5
2026-04-01T00:00:00Z,P3,2.184,18.5
2026-04-01T00:15:00Z,P1,1.625,17.9
2026-04-01T00:15:00Z,P2,0.354,17.9
2026-04-01T00:15:00Z,P3,2.179,17.9
2026-04-01T00:30:00Z,P1,1.571,18.2
2026-04-01T00:30:00Z,P2,2.445,18.2
2026-04-01T00:30:00Z,P3,0.711,18.2
2026-04-01T00:45:00Z,P1,1.555,18.3
2026-04-01T00:45:00Z,P2,4.614,18.3
2026-04-01T00:45:00Z,P3,0.371,18.3
2026-04-01T01:00:00Z,P1,1.609,17.9
2026-04-01T01:00:00Z,P2,2.342,17.9
2026-04-01T01:00:00Z,P3,0.967,17.9
2026-04-01T01:15:00Z,P1,0.366,18.1
2026-04-01T01:15:00Z,P2,1.160,18.1
2026-04-01T01:15:00Z,P3,2.184,18.1
2026-04-01T01:30:00Z,P1,0.331,17.8
2026-04-01T01:30:00Z,P2,2.454,17.8
2026-04-01T01:30:00Z,P3,2.068,17.8
2026-04-01T01:45:00Z,P1,1.102,18.0
2026-04-01T01:45:00Z,P2,0.628,18.0
2026-04-01T01:45:00Z,P3,0.376,18.0
2026-04-01T02:00:00Z,P1,1.551,18.2
2026-04-01T02:00:00Z,P2,1.195,18.2
2026-04-01T02:00:00Z,P3,0.396,18.2
2026-04-01T02:15:00Z,P1,1.621,18.4
2026-04-01T02:15:00Z,P2,4.324,18.4
2026-04-01T02:15:00Z,P3,1.945,18.4
2026-04-01T02:30:00Z,P1,0.665,18.2
2026-04-01T02:30:00Z,P2,2.937,18.2
2026-04-01T02:30:00Z,P3,2.193,18.2
2026-04-01T02:45:00Z,P1,0.356,18.1
2026-04-01T02:45:00Z,P2,1.329,18.1
2026-04-01T02:45:00Z,P3,1.074,18.1
2026-04-01T03:00:00Z,P1,0.827,18.4
2026-04-01T03:00:00Z,P2,2.395,18.4
2026-04-01T03:00:00Z,P3,0.314,18.4
2026-04-01T03:15:00Z,P1,1.559,18.1
2026-04-01T03:15:00Z,P2,1.834,18.1
2026-04-01T03:15:00Z,P3,0.852,18.1
2026-04-01T03:30:00Z,P1,1.595,17.9
2026-04-01T03:30:00Z,P2,1.372,17.9
2026-04-01T03:30:00Z,P3,2.209,17.9
2026-04-01T03:45:00Z,P1,0.799,18.3
2026-04-01T03:45:00Z,P2,4.059,18.3
2026-04-01T03:45:00Z,P3,2.176,18.3
2026-04-01T04:00:00Z,P1,0.368,18.5
2026-04-01T04:00:00Z,P2,2.707,18.5
2026-04-01T04:00:00Z,P3,0.749,18.5
2026-04-01T04:15:00Z,P1,0.758,17.7
2026-04-01T04:15:00Z,P2,0.374,17.7
2026-04-01T04:15:00Z,P3,0.393,17.7
2026-04-01T04:30:00Z,P1,1.566,18.4
2026-04-01T04:30:00Z,P2,1.445,18.4
2026-04-01T04:30:00Z,P3,1.440,18.4
2026-04-01T04:45:00Z,P1,1.580,18.4
2026-04-01T04:45:00Z,P2,3.706,18.4
2026-04-01T04:45:00Z,P3,2.143,18.4
2026-04-01T05:00:00Z,P1,1.404,18.3
2026-04-01T05:00:00Z,P2,2.686,18.3
2026-04-01T05:00:00Z,P3,1.904,18.3
2026-04-01T05:15:00Z,P1,0.325,18.9
2026-04-01T05:15:00Z,P2,2.750,18.9
2026-04-01T05:15:00Z,P3,0.387,18.9
2026-04-01T05:30:00Z,P1,0.421,18.7
2026-04-01T05:30:00Z,P2,2.419,18.7
2026-04-01T05:30:00Z,P3,0.338,18.7
2026-04-01T05:45:00Z,P1,1.567,19.1
2026-04-01T05:45:00Z,P2,0.391,19.1
2026-04-01T05:45:00Z,P3,1.782,19.1
2026-04-01T06:00:00Z,P1,1.618,18.9
2026-04-01T06:00:00Z,P2,0.902,18.9
2026-04-01T06:00:00Z,P3,2.100,18.9
2026-04-01T06:15:00Z,P1,1.573,19.2
2026-04-01T06:15:00Z,P2,4.020,19.2
2026-04-01T06:15:00Z,P3,1.678,19.2
2026-04-01T06:30:00Z,P1,2.516,19.3
2026-04-01T06:30:00Z,P2,3.339,19.3
2026-04-01T06:30:00Z,P3,0.389,19.3
2026-04-01T06:45:00Z,P1,2.439,19.1
2026-04-01T06:45:00Z,P2,1.380,19.1
2026-04-01T06:45:00Z,P3,0.327,19.1
2026-04-01T07:00:00Z,P1,3.301,19.1
2026-04-01T07:00:00Z,P2,2.398,19.1
2026-04-01T07:00:00Z,P3,2.201,19.1
2026-04-01T07:15:00Z,P1,3.711,19.1
2026-04-01T07:15:00Z,P2,1.458,19.1
2026-04-01T07:15:00Z,P3,2.121,19.1
2026-04-01T07:30:00Z,P1,3.745,19.7
2026-04-01T07:30:00Z,P2,2.244,19.7
2026-04-01T07:30:00Z,P3,1.186,19.7
2026-04-01T07:45:00Z,P1,2.808,19.7
2026-04-01T07:45:00Z,P2,4.157,19.7
2026-04-01T07:45:00Z,P3,0.392,19.7
2026-04-01T08:00:00Z,P1,1.524,19.8
2026-04-01T08:00:00Z,P2,3.002,19.8
2026-04-01T08:00:00Z,P3,0.725,19.8
2026-04-01T08:15:00Z,P1,1.181,19.9
2026-04-01T08:15:00Z,P2,0.314,19.9
2026-04-01T08:15:00Z,P3,2.159,19.9
2026-04-01T08:30:00Z,P1,1.582,19.9
2026-04-01T08:30:00Z,P2,1.988,19.9
2026-04-01T08:30:00Z,P3,2.200,19.9
2026-04-01T08:45:00Z,P1,1.565,19.9
2026-04-01T08:45:00Z,P2,3.572,19.9
2026-04-01T08:45:00Z,P3,1.051,19.9
2026-04-01T09:00:00Z,P1,0.718,20.1
2026-04-01T09:00:00Z,P2,2.662,20.1
2026-04-01T09:00:00Z,P3,0.334,20.1
2026-04-01T09:15:00Z,P1,0.343,20.4
2026-04-01T09:15:00Z,P2,1.893,20.4
2026-04-01T09:15:00Z,P3,0.988,20.4
2026-04-01T09:30:00Z,P1,0.972,20.2
2026-04-01T09:30:00Z,P2,2.393,20.2
2026-04-01T09:30:00Z,P3,2.162,20.2
2026-04-01T09:45:00Z,P1,1.638,20.6
2026-04-01T09:45:00Z,P2,1.358,20.6
2026-04-01T09:45:00Z,P3,2.152,20.6
2026-04-01T10:00:00Z,P1,1.585,20.7
2026-04-01T10:00:00Z,P2,1.453,20.7
2026-04-01T10:00:00Z,P3,0.348,20.7
2026-04-01T10:15:00Z,P1,1.126,20.5
2026-04-01T10:15:00Z,P2,4.313,20.5
2026-04-01T10:15:00Z,P3,0.346,20.5
2026-04-01T10:30:00Z,P1,0.342,20.5
2026-04-01T10:30:00Z,P2,3.669,20.5
2026-04-01T10:30:00Z,P3,1.666,20.5
2026-04-01T10:45:00Z,P1,0.610,20.7
2026-04-01T10:45:00Z,P2,0.349,20.7
2026-04-01T10:45:00Z,P3,3.677,20.7
2026-04-01T11:00:00Z,P1,1.604,20.4
2026-04-01T11:00:00Z,P2,1.741,20.4
2026-04-01T11:00:00Z,P3,3.649,20.4
2026-04-01T11:15:00Z,P1,1.261,21.0
2026-04-01T11:15:00Z,P2,3.139,21.0
2026-04-01T11:15:00Z,P3,3.609,21.0
2026-04-01T11:30:00Z,P1,2.744,20.9
2026-04-01T11:30:00Z,P2,2.615,20.9
2026-04-01T11:30:00Z,P3,2.416,20.9
2026-04-01T11:45:00Z,P1,3.717,21.1
2026-04-01T11:45:00Z,P2,4.570,21.1
2026-04-01T11:45:00Z,P3,2.076,21.1
2026-04-01T12:00:00Z,P1,3.505,21.0
2026-04-01T12:00:00Z,P2,2.244,21.0
2026-04-01T12:00:00Z,P3,3.653,21.0
2026-04-01T12:15:00Z,P1,2.491,21.2
2026-04-01T12:15:00Z,P2,0.897,21.2
2026-04-01T12:15:00Z,P3,3.586,21.2
2026-04-01T12:30:00Z,P1,2.470,21.2
2026-04-01T12:30:00Z,P2,4.417,21.2
2026-04-01T12:30:00Z,P3,2.873,21.2
2026-04-01T12:45:00Z,P1,3.752,21.3
2026-04-01T12:45:00Z,P2,4.444,21.3
2026-04-01T12:45:00Z,P3,0.719,21.3
2026-04-01T13:00:00Z,P1,3.686,21.2
2026-04-01T13:00:00Z,P2,0.382,21.2
2026-04-01T13:00:00Z,P3,0.351,21.2
2026-04-01T13:15:00Z,P1,3.603,21.2
2026-04-01T13:15:00Z,P2,0.860,21.2
2026-04-01T13:15:00Z,P3,1.318,21.2
2026-04-01T13:30:00Z,P1,2.362,20.8
2026-04-01T13:30:00Z,P2,2.420,20.8
2026-04-01T13:30:00Z,P3,2.136,20.8
2026-04-01T13:45:00Z,P1,0.351,21.1
2026-04-01T13:45:00Z,P2,3.076,21.1
2026-04-01T13:45:00Z,P3,2.187,21.1
2026-04-01T14:00:00Z,P1,1.579,20.9
2026-04-01T14:00:00Z,P2,2.509,20.9
2026-04-01T14:00:00Z,P3,0.357,20.9
2026-04-01T14:15:00Z,P1,1.529,21.1
2026-04-01T14:15:00Z,P2,3.297,21.1
2026-04-01T14:15:00Z,P3,0.358,21.1
2026-04-01T14:30:00Z,P1,1.436,21.3
2026-04-01T14:30:00Z,P2,1.989,21.3
2026-04-01T14:30:00Z,P3,1.443,21.3
2026-04-01T14:45:00Z,P1,0.338,21.3
2026-04-01T14:45:00Z,P2,0.409,21.3
2026-04-01T14:45:00Z,P3,2.219,21.3
2026-04-01T15:00:00Z,P1,0.333,21.5
2026-04-01T15:00:00Z,P2,2.727,21.5
2026-04-01T15:00:00Z,P3,2.144,21.5
2026-04-01T15:15:00Z,P1,1.612,21.4
2026-04-01T15:15:00Z,P2,4.024,21.4
2026-04-01T15:15:00Z,P3,1.683,21.4
2026-04-01T15:30:00Z,P1,1.579,21.3
2026-04-01T15:30:00Z,P2,4.618,21.3
2026-04-01T15:30:00Z,P3,1.464,21.3
2026-04-01T15:45:00Z,P1,1.553,20.8
2026-04-01T15:45:00Z,P2,2.016,20.8
2026-04-01T15:45:00Z,P3,0.294,20.8
2026-04-01T16:00:00Z,P1,0.666,20.9
2026-04-01T16:00:00Z,P2,0.363,20.9
2026-04-01T16:00:00Z,P3,1.218,20.9
2026-04-01T16:15:00Z,P1,0.371,21.1
2026-04-01T16:15:00Z,P2,1.986,21.1
2026-04-01T16:15:00Z,P3,1.980,21.1
2026-04-01T16:30:00Z,P1,0.970,20.7
2026-04-01T16:30:00Z,P2,4.554,20.7
2026-04-01T16:30:00Z,P3,3.268,20.7
2026-04-01T16:45:00Z,P1,1.606,20.7
2026-04-01T16:45:00Z,P2,2.925,20.7
2026-04-01T16:45:00Z,P3,3.807,20.7
2026-04-01T17:00:00Z,P1,1.614,21.0
2026-04-01T17:00:00Z,P2,4.069,21.0
2026-04-01T17:00:00Z,P3,3.644,21.0
2026-04-01T17:15:00Z,P1,1.612,20.8
2026-04-01T17:15:00Z,P2,3.214,20.8
2026-04-01T17:15:00Z,P3,3.612,20.8
2026-04-01T17:30:00Z,P1,0.817,20.8
2026-04-01T17:30:00Z,P2,4.161,20.8
2026-04-01T17:30:00Z,P3,3.679,20.8
2026-04-01T17:45:00Z,P1,0.334,20.5
2026-04-01T17:45:00Z,P2,4.287,20.5
2026-04-01T17:45:00Z,P3,3.632,20.5
2026-04-01T18:00:00Z,P1,1.553,20.2
2026-04-01T18:00:00Z,P2,4.551,20.2
2026-04-01T18:00:00Z,P3,3.631,20.2
2026-04-01T18:15:00Z,P1,3.734,20.5
2026-04-01T18:15:00Z,P2,4.569,20.5
2026-04-01T18:15:00Z,P3,3.713,20.5
2026-04-01T18:30:00Z,P1,3.721,19.9
2026-04-01T18:30:00Z,P2,4.563,19.9
2026-04-01T18:30:00Z,P3,1.801,19.9
2026-04-01T18:45:00Z,P1,3.049,20.3
2026-04-01T18:45:00Z,P2,4.560,20.3
2026-04-01T18:45:00Z,P3,1.829,20.3
2026-04-01T19:00:00Z,P1,2.439,20.1
2026-04-01T19:00:00Z,P2,3.309,20.1
2026-04-01T19:00:00Z,P3,3.016,20.1
2026-04-01T19:15:00Z,P1,2.816,19.9
2026-04-01T19:15:00Z,P2,2.450,19.9
2026-04-01T19:15:00Z,P3,3.634,19.9
2026-04-01T19:30:00Z,P1,3.694,19.9
2026-04-01T19:30:00Z,P2,0.749,19.9
2026-04-01T19:30:00Z,P3,2.933,19.9
2026-04-01T19:45:00Z,P1,3.734,19.3
2026-04-01T19:45:00Z,P2,1.036,19.3
2026-04-01T19:45:00Z,P3,1.811,19.3
2026-04-01T20:00:00Z,P1,2.015,19.4
2026-04-01T20:00:00Z,P2,4.505,19.4
2026-04-01T20:00:00Z,P3,2.506,19.4
2026-04-01T20:15:00Z,P1,0.343,19.4
2026-04-01T20:15:00Z,P2,4.025,19.4
2026-04-01T20:15:00Z,P3,3.425,19.4
2026-04-01T20:30:00Z,P1,0.305,19.3
2026-04-01T20:30:00Z,P2,2.527,19.3
2026-04-01T20:30:00Z,P3,3.649,19.3
2026-04-01T20:45:00Z,P1,1.611,19.5
2026-04-01T20:45:00Z,P2,1.753,19.5
2026-04-01T20:45:00Z,P3,1.956,19.5
2026-04-01T21:00:00Z,P1,1.598,19.0
2026-04-01T21:00:00Z,P2,2.404,19.0
2026-04-01T21:00:00Z,P3,1.842,19.0
2026-04-01T21:15:00Z,P1,1.197,19.0
2026-04-01T21:15:00Z,P2,0.788,19.0
2026-04-01T21:15:00Z,P3,1.057,19.0
2026-04-01T21:30:00Z,P1,0.338,18.8
2026-04-01T21:30:00Z,P2,1.521,18.8
2026-04-01T21:30:00Z,P3,2.183,18.8
2026-04-01T21:45:00Z,P1,0.303,19.0
2026-04-01T21:45:00Z,P2,4.544,19.0
2026-04-01T21:45:00Z,P3,2.165,19.0
2026-04-01T22:00:00Z,P1,1.640,18.7
2026-04-01T22:00:00Z,P2,2.844,18.7
2026-04-01T22:00:00Z,P3,0.368,18.7
2026-04-01T22:15:00Z,P1,1.557,18.7
2026-04-01T22:15:00Z,P2,0.305,18.7
2026-04-01T22:15:00Z,P3,0.372,18.7
2026-04-01T22:30:00Z,P1,1.739,18.7
2026-04-01T22:30:00Z,P2,1.562,18.7
2026-04-01T22:30:00Z,P3,1.434,18.7
2026-04-01T22:45:00Z,P1,1.961,18.6
2026-04-01T22:45:00Z,P2,2.858,18.6
2026-04-01T22:45:00Z,P3,2.201,18.6
2026-04-01T23:00:00Z,P1,1.783,18.5
2026-04-01T23:00:00Z,P2,2.531,18.5
2026-04-01T23:00:00Z,P3,2.012,18.5
2026-04-01T23:15:00Z,P1,1.641,18.5
2026-04-01T23:15:00Z,P2,3.481,18.5
2026-04-01T23:15:00Z,P3,0.357,18.5
2026-04-01T23:30:00Z,P1,1.641,18.6
2026-04-01T23:30:00Z,P2,2.379,18.6
2026-04-01T23:30:00Z,P3,0.343,18.6
2026-04-01T23:45:00Z,P1,1.549,18.3
2026-04-01T23:45:00Z,P2,0.556,18.3
2026-04-01T23:45:00Z,P3,1.674,18.3
2026-04-02T00:00:00Z,P1,1.656,18.4
2026-04-02T00:00:00Z,P2,0.768,18.4
2026-04-02T00:00:00Z,P3,2.186,18.4
2026-04-02T00:15:00Z,P1,1.550,18.3
2026-04-02T00:15:00Z,P2,3.790,18.3
2026-04-02T00:15:00Z,P3,2.158,18.3
2026-04-02T00:30:00Z,P1,1.594,18.2
2026-04-02T00:30:00Z,P2,3.718,18.2
2026-04-02T00:30:00Z,P3,0.349,18.2
2026-04-02T00:45:00Z,P1,1.330,18.0
2026-04-02T00:45:00Z,P2,1.100,18.0
2026-04-02T00:45:00Z,P3,0.330,18.0
2026-04-02T01:00:00Z,P1,0.331,17.7
2026-04-02T01:00:00Z,P2,2.019,17.7
2026-04-02T01:00:00Z,P3,1.562,17.7
2026-04-02T01:15:00Z,P1,0.691,17.8
2026-04-02T01:15:00Z,P2,1.868,17.8
2026-04-02T01:15:00Z,P3,2.144,17.8
2026-04-02T01:30:00Z,P1,1.565,18.2
2026-04-02T01:30:00Z,P2,1.107,18.2
2026-04-02T01:30:00Z,P3,1.938,18.2
2026-04-02T01:45:00Z,P1,1.648,17.7
2026-04-02T01:45:00Z,P2,4.303,17.7
2026-04-02T01:45:00Z,P3,0.337,17.7
2026-04-02T02:00:00Z,P1,1.071,18.0
2026-04-02T02:00:00Z,P2,4.123,18.0
2026-04-02T02:00:00Z,P3,0.346,18.0
2026-04-02T02:15:00Z,P1,0.352,17.6
2026-04-02T02:15:00Z,P2,0.650,17.6
2026-04-02T02:15:00Z,P3,1.937,17.6
2026-04-02T02:30:00Z,P1,0.587,17.9
2026-04-02T02:30:00Z,P2,1.846,17.9
2026-04-02T02:30:00Z,P3,2.208,17.9
2026-04-02T02:45:00Z,P1,1.577,17.8
2026-04-02T02:45:00Z,P2,1.913,17.8
2026-04-02T02:45:00Z,P3,1.698,17.8
2026-04-02T03:00:00Z,P1,1.597,18.1
2026-04-02T03:00:00Z,P2,0.536,18.1
2026-04-02T03:00:00Z,P3,0.337,18.1
2026-04-02T03:15:00Z,P1,0.815,18.0
2026-04-02T03:15:00Z,P2,3.962,18.0
2026-04-02T03:15:00Z,P3,0.338,18.0
2026-04-02T03:30:00Z,P1,0.314,17.9
2026-04-02T03:30:00Z,P2,4.554,17.9
2026-04-02T03:30:00Z,P3,1.896,17.9
2026-04-02T03:45:00Z,P1,0.504,18.2
2026-04-02T03:45:00Z,P2,1.576,18.2
2026-04-02T03:45:00Z,P3,2.178,18.2
2026-04-02T04:00:00Z,P1,1.591,18.2
2026-04-02T04:00:00Z,P2,1.017,18.2
2026-04-02T04:00:00Z,P3,1.321,18.2
2026-04-02T04:15:00Z,P1,1.619,18.0
2026-04-02T04:15:00Z,P2,2.406,18.0
2026-04-02T04:15:00Z,P3,0.362,18.0
2026-04-02T04:30:00Z,P1,1.167,18.0
2026-04-02T04:30:00Z,P2,0.977,18.0
2026-04-02T04:30:00Z,P3,0.832,18.0
2026-04-02T04:45:00Z,P1,0.364,18.4
2026-04-02T04:45:00Z,P2,2.919,18.4
2026-04-02T04:45:00Z,P3,2.108,18.4
2026-04-02T05:00:00Z,P1,0.362,18.5
2026-04-02T05:00:00Z,P2,4.439,18.5
2026-04-02T05:00:00Z,P3,2.145,18.5
2026-04-02T05:15:00Z,P1,1.468,18.3
2026-04-02T05:15:00Z,P2,1.697,18.3
2026-04-02T05:15:00Z,P3,0.483,18.3
2026-04-02T05:30:00Z,P1,1.581,18.4
2026-04-02T05:30:00Z,P2,0.310,18.4
2026-04-02T05:30:00Z,P3,0.345,18.4
2026-04-02T05:45:00Z,P1,1.234,18.6
2026-04-02T05:45:00Z,P2,1.596,18.6
2026-04-02T05:45:00Z,P3,1.332,18.6
2026-04-02T06:00:00Z,P1,0.345,18.9
2026-04-02T06:00:00Z,P2,3.819,18.9
2026-04-02T06:00:00Z,P3,2.201,18.9
2026-04-02T06:15:00Z,P1,0.411,18.8
2026-04-02T06:15:00Z,P2,2.662,18.8
2026-04-02T06:15:00Z,P3,1.872,18.8
2026-04-02T06:30:00Z,P1,1.401,19.2
2026-04-02T06:30:00Z,P2,1.833,19.2
2026-04-02T06:30:00Z,P3,0.350,19.2
2026-04-02T06:45:00Z,P1,1.594,19.2
2026-04-02T06:45:00Z,P2,2.410,19.2
2026-04-02T06:45:00Z,P3,0.355,19.2
2026-04-02T07:00:00Z,P1,1.552,19.2
2026-04-02T07:00:00Z,P2,1.163,19.2
2026-04-02T07:00:00Z,P3,1.823,19.2
2026-04-02T07:15:00Z,P1,1.053,19.6
2026-04-02T07:15:00Z,P2,0.631,19.6
2026-04-02T07:15:00Z,P3,2.139,19.6
2026-04-02T07:30:00Z,P1,0.305,19.4
2026-04-02T07:30:00Z,P2,4.591,19.4
2026-04-02T07:30:00Z,P3,1.419,19.4
2026-04-02T07:45:00Z,P1,0.361,19.5
2026-04-02T07:45:00Z,P2,2.988,19.5
2026-04-02T07:45:00Z,P3,0.317,19.5
2026-04-02T08:00:00Z,P1,1.608,19.4
2026-04-02T08:00:00Z,P2,1.865,19.4
2026-04-02T08:00:00Z,P3,0.458,19.4
2026-04-02T08:15:00Z,P1,1.891,20.0
2026-04-02T08:15:00Z,P2,3.064,20.0
2026-04-02T08:15:00Z,P3,2.157,20.0
2026-04-02T08:30:00Z,P1,3.739,20.1
2026-04-02T08:30:00Z,P2,4.575,20.1
2026-04-02T08:30:00Z,P3,2.165,20.1
2026-04-02T08:45:00Z,P1,2.471,19.7
2026-04-02T08:45:00Z,P2,3.201,19.7
2026-04-02T08:45:00Z,P3,0.982,19.7
